    	Node label->	           1	           3	           5	           7	           9	          11	          13	          15	          17	          19	          21	          23	          25	          27	          29	          31	          33	          35	          37	          39	          41	          43	          45	          47	          49	          51	          53	          55	          57	          59	          61	          63	          65	          67	          69	          71	          73	          75	          77	          79
    	Angle ->    	 3.34119e-09	 1.57076e-01	 3.14155e-01	 4.71249e-01	 6.28320e-01	 7.85398e-01	 9.42476e-01	 1.09955e+00	 1.25664e+00	 1.41372e+00	 1.57080e+00	 1.72787e+00	 1.88495e+00	 2.04205e+00	 2.19912e+00	 2.35619e+00	 2.51327e+00	 2.67034e+00	 2.82744e+00	 2.98452e+00	 3.14159e+00	 3.29867e+00	 3.45575e+00	 3.61284e+00	 3.76991e+00	 3.92699e+00	 4.08407e+00	 4.24114e+00	 4.39823e+00	 4.55531e+00	 4.71239e+00	 4.86946e+00	 5.02654e+00	 5.18364e+00	 5.34071e+00	 5.49779e+00	 5.65487e+00	 5.81194e+00	 5.96903e+00	 6.12611e+00
DOF 	DOF        
U  0	3.000018e-01	 0.00000e+00	 5.73960e-05	 2.74625e-04	 4.21364e-04	 4.58764e-04	 3.57919e-04	 2.24319e-04	 1.59120e-04	 6.95260e-05	 7.61781e-05	 2.59479e-05	 3.38234e-05	 9.93470e-06	 1.00894e-06	-3.82213e-06	-1.68159e-05	-1.25029e-05	-1.65877e-05	-9.90865e-06	-5.90267e-06	 4.39832e-07	 6.77294e-06	 1.07463e-05	 1.73739e-05	 1.32133e-05	 1.74344e-05	 4.34458e-06	-6.09820e-07	-9.63237e-06	-3.36732e-05	-2.59016e-05	-7.63025e-05	-6.98174e-05	-1.59595e-04	-2.25019e-04	-3.58709e-04	-4.59526e-04	-4.21753e-04	-2.74677e-04	-5.73589e-05
U  1	3.000018e-01	 3.00158e-03	 2.18303e-03	 9.94035e-04	 3.85140e-04	 1.28479e-04	 1.15487e-04	 1.63133e-04	 1.75534e-04	 2.03824e-04	 1.95365e-04	 1.86894e-04	 1.71074e-04	 1.46691e-04	 1.27399e-04	 1.11588e-04	 9.07235e-05	 8.61244e-05	 6.76950e-05	 6.76258e-05	 5.72957e-05	 6.05288e-05	 5.74369e-05	 6.79035e-05	 6.80949e-05	 8.66395e-05	 9.13478e-05	 1.12302e-04	 1.28201e-04	 1.47545e-04	 1.71970e-04	 1.87789e-04	 1.96230e-04	 2.04641e-04	 1.76295e-04	 1.63828e-04	 1.16222e-04	 1.29372e-04	 3.86679e-04	 9.96185e-04	 2.18496e-03
U  2	3.000018e-01	 1.07728e-02	 1.00693e-02	 8.09351e-03	 5.33900e-03	 2.37392e-03	-3.16882e-04	-2.37696e-03	-3.63240e-03	-4.06516e-03	-3.79567e-03	-3.02430e-03	-1.99422e-03	-9.31243e-04	-1.84986e-05	 6.34789e-04	 9.91490e-04	 1.08637e-03	 9.98086e-04	 8.32412e-04	 6.85385e-04	 6.28837e-04	 6.85662e-04	 8.32839e-04	 9.98429e-04	 1.08636e-03	 9.90870e-04	 6.33390e-04	-2.06709e-05	-9.33996e-04	-1.99715e-03	-3.02673e-03	-3.79698e-03	-4.06487e-03	-3.63014e-03	-2.37237e-03	-3.10268e-04	 2.38185e-03	 5.34711e-03	 8.10022e-03	 1.00732e-02
UR 0	3.000018e-01	-7.41860e-02	-7.16455e-02	-6.38095e-02	-5.19291e-02	-3.80363e-02	-2.34016e-02	-9.61119e-03	 2.12178e-03	 1.11052e-02	 1.69672e-02	 1.98824e-02	 2.03276e-02	 1.89384e-02	 1.63813e-02	 1.32999e-02	 1.01763e-02	 7.35168e-03	 5.02897e-03	 3.34173e-03	 2.31208e-03	 1.97866e-03	 2.31498e-03	 3.34716e-03	 5.03653e-03	 7.36061e-03	 1.01855e-02	 1.33081e-02	 1.63866e-02	 1.89390e-02	 2.03208e-02	 1.98667e-02	 1.69414e-02	 1.10687e-02	 2.07492e-03	-9.66566e-03	-2.34616e-02	-3.80967e-02	-5.19844e-02	-6.38522e-02	-7.16689e-02
UR 1	3.000018e-01	 4.51205e-05	 1.94030e-02	 3.45544e-02	 4.38003e-02	 4.84145e-02	 4.92519e-02	 4.73064e-02	 4.34667e-02	 3.82024e-02	 3.19742e-02	 2.51176e-02	 1.80673e-02	 1.12028e-02	 5.05014e-03	-1.64840e-05	-3.62966e-03	-5.60955e-03	-5.94736e-03	-4.86030e-03	-2.70908e-03	 3.15751e-06	 2.71448e-03	 4.86305e-03	 5.94597e-03	 5.60309e-03	 3.61752e-03	-1.12321e-06	-5.07255e-03	-1.12286e-02	-1.80948e-02	-2.51448e-02	-3.19985e-02	-3.82221e-02	-4.34800e-02	-4.73106e-02	-4.92444e-02	-4.83921e-02	-4.37593e-02	-3.44936e-02	-1.93242e-02
UR 2	3.000018e-01	-3.40151e-05	-2.50055e-02	-1.90326e-02	-7.60209e-03	-1.51560e-03	 2.23285e-03	 1.42877e-03	 1.38568e-03	 8.16586e-04	 5.17705e-04	 7.81549e-04	 2.68362e-04	 6.44525e-04	 1.88911e-04	 4.00049e-04	 2.05871e-04	 1.91434e-04	 1.86286e-04	 5.57836e-05	 7.22712e-05	-1.44804e-06	-7.53377e-05	-5.86884e-05	-1.89144e-04	-1.94436e-04	-2.08630e-04	-4.03097e-04	-1.91766e-04	-6.47758e-04	-2.71361e-04	-7.84437e-04	-5.21190e-04	-8.19384e-04	-1.38961e-03	-1.43158e-03	-2.23357e-03	 1.52332e-03	 7.61833e-03	 1.90399e-02	 2.49888e-02
U  0	4.000009e-01	 0.00000e+00	 4.91252e-05	 2.33402e-04	 3.71493e-04	 4.44336e-04	 3.16449e-04	 1.36390e-04	 5.07215e-05	-6.84510e-05	-2.52853e-05	-7.01020e-05	-1.51656e-05	-2.30869e-05	-6.79994e-06	 8.41658e-07	-7.77454e-06	 2.03388e-06	-6.07460e-06	 1.52066e-07	-1.59156e-06	-2.31993e-08	 1.54949e-06	-1.94994e-07	 6.03873e-06	-2.07244e-06	 7.74601e-06	-8.67932e-07	 6.77586e-06	 2.30727e-05	 1.51740e-05	 7.01291e-05	 2.53213e-05	 6.84894e-05	-5.07485e-05	-1.36426e-04	-3.16430e-04	-4.44324e-04	-3.71481e-04	-2.33404e-04	-4.91255e-05
U  1	4.000009e-01	 4.00226e-03	 3.22559e-03	 1.90173e-03	 9.57859e-04	 3.25497e-04	 1.26488e-04	 1.01969e-04	 8.75635e-05	 1.25862e-04	 1.14007e-04	 1.03983e-04	 8.28799e-05	 4.94582e-05	 3.06217e-05	 1.78044e-05	 2.71294e-06	 1.11680e-05	-3.48719e-06	 9.47915e-06	-1.97635e-06	 8.70635e-06	-1.98078e-06	 9.46448e-06	-3.50949e-06	 1.11382e-05	 2.67412e-06	 1.77665e-05	 3.05887e-05	 4.94272e-05	 8.28560e-05	 1.03960e-04	 1.13991e-04	 1.25850e-04	 8.75234e-05	 1.01939e-04	 1.26511e-04	 3.25527e-04	 9.57881e-04	 1.90174e-03	 3.22562e-03
U  2	4.000009e-01	 1.86089e-02	 1.74701e-02	 1.42720e-02	 9.74016e-03	 4.78281e-03	 2.24064e-04	-3.33664e-03	-5.59635e-03	-6.51286e-03	-6.26643e-03	-5.17130e-03	-3.60643e-03	-1.93210e-03	-4.38435e-04	 6.89919e-04	 1.38433e-03	 1.67926e-03	 1.68249e-03	 1.53836e-03	 1.38527e-03	 1.32255e-03	 1.38555e-03	 1.53885e-03	 1.68303e-03	 1.67992e-03	 1.38491e-03	 6.90345e-04	-4.38243e-04	-1.93215e-03	-3.60699e-03	-5.17159e-03	-6.26725e-03	-6.51344e-03	-5.59686e-03	-3.33689e-03	 2.23953e-04	 4.78283e-03	 9.73962e-03	 1.42723e-02	 1.74699e-02
UR 0	4.000009e-01	-1.26613e-01	-1.21947e-01	-1.09570e-01	-9.01777e-02	-6.74565e-02	-4.32252e-02	-2.02861e-02	-7.26472e-04	 1.42937e-02	 2.42328e-02	 2.94239e-02	 3.06933e-02	 2.90748e-02	 2.56534e-02	 2.14171e-02	 1.71209e-02	 1.32311e-02	 1.00723e-02	 7.77894e-03	 6.39866e-03	 5.94262e-03	 6.39950e-03	 7.78063e-03	 1.00746e-02	 1.32339e-02	 1.71240e-02	 2.14195e-02	 2.56560e-02	 2.90774e-02	 3.06957e-02	 2.94276e-02	 2.42376e-02	 1.43001e-02	-7.23063e-04	-2.02810e-02	-4.32198e-02	-6.74518e-02	-9.02034e-02	-1.09568e-01	-1.21947e-01
UR 1	4.000009e-01	 1.60080e-07	 3.03693e-02	 5.48050e-02	 7.07615e-02	 7.90184e-02	 8.09676e-02	 7.83623e-02	 7.26654e-02	 6.46414e-02	 5.49491e-02	 4.41722e-02	 3.29777e-02	 2.19622e-02	 1.19592e-02	 3.60274e-03	-2.54780e-03	-6.17818e-03	-7.30775e-03	-6.24250e-03	-3.55090e-03	 2.67183e-06	 3.55601e-03	 6.24693e-03	 7.31129e-03	 6.18009e-03	 2.54773e-03	-3.60622e-03	-1.19661e-02	-2.19748e-02	-3.29937e-02	-4.41917e-02	-5.49721e-02	-6.46656e-02	-7.26901e-02	-7.83775e-02	-8.09760e-02	-7.90234e-02	-7.07631e-02	-5.48030e-02	-3.03677e-02
UR 2	4.000009e-01	-3.19505e-07	-2.34748e-02	-2.14547e-02	-1.35245e-02	-6.34601e-03	 5.35557e-04	 3.67810e-04	 1.17723e-03	 5.38248e-04	 2.50531e-04	 6.39413e-04	-1.35073e-04	 4.73373e-04	-2.36219e-04	 1.94917e-04	-9.29574e-05	 2.77648e-05	 3.97027e-05	-3.99404e-05	 2.76724e-05	 4.55290e-08	-2.75818e-05	 4.01495e-05	-3.95420e-05	-2.76185e-05	 9.32029e-05	-1.94876e-04	 2.36157e-04	-4.73182e-04	 1.35140e-04	-6.39446e-04	-2.50697e-04	-5.37183e-04	-1.17976e-03	-3.66900e-04	-5.33785e-04	 6.34569e-03	 1.35253e-02	 2.14585e-02	 2.34776e-02
U  0	5.000000e-01	 0.00000e+00	 4.80467e-05	 2.18319e-04	 3.53971e-04	 4.43656e-04	 2.84051e-04	 6.37336e-05	-4.52124e-05	-1.83715e-04	-1.17373e-04	-1.51342e-04	-5.94853e-05	-5.17042e-05	-1.38616e-05	 3.63689e-06	 9.11881e-07	 1.43422e-05	 3.91054e-06	 9.03293e-06	 2.53582e-06	-1.83692e-08	-2.56888e-06	-9.06765e-06	-3.93888e-06	-1.43753e-05	-9.33445e-07	-3.65465e-06	 1.38430e-05	 5.16985e-05	 5.95107e-05	 1.51389e-04	 1.17425e-04	 1.83759e-04	 4.51736e-05	-6.37860e-05	-2.84048e-04	-4.43646e-04	-3.53956e-04	-2.18342e-04	-4.80490e-05
U  1	5.000000e-01	 5.00294e-03	 4.18417e-03	 2.67637e-03	 1.42853e-03	 4.90726e-04	 1.37480e-04	 4.57214e-05	 7.17081e-06	 4.89345e-05	 3.62599e-05	 2.69260e-05	 4.28228e-06	-3.34012e-05	-5.04840e-05	-6.11844e-05	-7.04202e-05	-5.30278e-05	-6.30828e-05	-4.07181e-05	-5.21698e-05	-3.60250e-05	-5.21719e-05	-4.07238e-05	-6.31018e-05	-5.30544e-05	-7.04575e-05	-6.12133e-05	-5.04999e-05	-3.34137e-05	 4.28423e-06	 2.69380e-05	 3.62664e-05	 4.89377e-05	 7.15090e-06	 4.57113e-05	 1.37526e-04	 4.90780e-04	 1.42856e-03	 2.67640e-03	 4.18416e-03
U  2	5.000000e-01	 2.37196e-02	 2.23125e-02	 1.83717e-02	 1.27556e-02	 6.58075e-03	 8.67858e-04	-3.63681e-03	-6.55474e-03	-7.82678e-03	-7.67123e-03	-6.45486e-03	-4.63733e-03	-2.64819e-03	-8.33588e-04	 5.78861e-04	 1.50000e-03	 1.95677e-03	 2.06494e-03	 1.98045e-03	 1.85675e-03	 1.80211e-03	 1.85701e-03	 1.98104e-03	 2.06554e-03	 1.95754e-03	 1.50059e-03	 5.79203e-04	-8.33567e-04	-2.64865e-03	-4.63843e-03	-6.45637e-03	-7.67278e-03	-7.82664e-03	-6.55437e-03	-3.63676e-03	 8.68027e-04	 6.58053e-03	 1.27555e-02	 1.83731e-02	 2.23129e-02
